index,vehicle_id,p_start,p_temp,p_end,pre_routes,freq,label,regions
2267088,100000366,"(106.73899999999999, 10.7821)","(106.696, 10.7711)","(106.698, 10.7797)","('mai_chí_thọ', 'phạm_hồng_thái', 'lê_duẩn')",247,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2267166,100000366,"(106.73899999999999, 10.7821)","(106.695, 10.7708)","(106.695, 10.7706)","('mai_chí_thọ', 'empty', 'lê_lai')",104,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_thành_quận_1')"
2267182,100000366,"(106.73899999999999, 10.7821)","(106.695, 10.7708)","(106.70100000000001, 10.775)","('mai_chí_thọ', 'empty', 'pasteur')",299,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2267197,100000366,"(106.73899999999999, 10.7821)","(106.695, 10.7708)","(106.698, 10.7797)","('mai_chí_thọ', 'empty', 'lê_duẩn')",494,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2267216,100000366,"(106.73899999999999, 10.7821)","(106.695, 10.7708)","(106.70299999999999, 10.7854)","('mai_chí_thọ', 'empty', 'đinh_tiên_hoàng')",104,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2267705,100000366,"(106.73899999999999, 10.7821)","(106.699, 10.7719)","(106.699, 10.7725)","('mai_chí_thọ', 'lê_lợi', 'lê_lợi')",195,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_thành_quận_1')"
2267710,100000366,"(106.73899999999999, 10.7821)","(106.699, 10.7719)","(106.70100000000001, 10.775)","('mai_chí_thọ', 'lê_lợi', 'pasteur')",936,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2267725,100000366,"(106.73899999999999, 10.7821)","(106.699, 10.7719)","(106.698, 10.7797)","('mai_chí_thọ', 'lê_lợi', 'lê_duẩn')",1482,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2267744,100000366,"(106.73899999999999, 10.7821)","(106.699, 10.7719)","(106.70299999999999, 10.7854)","('mai_chí_thọ', 'lê_lợi', 'đinh_tiên_hoàng')",312,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2267951,100000366,"(106.73899999999999, 10.7821)","(106.70100000000001, 10.775)","(106.7, 10.7759)","('mai_chí_thọ', 'pasteur', 'pasteur')",858,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2267962,100000366,"(106.73899999999999, 10.7821)","(106.70100000000001, 10.775)","(106.698, 10.7797)","('mai_chí_thọ', 'pasteur', 'lê_duẩn')",2964,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2267981,100000366,"(106.73899999999999, 10.7821)","(106.70100000000001, 10.775)","(106.70299999999999, 10.7854)","('mai_chí_thọ', 'pasteur', 'đinh_tiên_hoàng')",624,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2267987,100000366,"(106.73899999999999, 10.7821)","(106.70100000000001, 10.7751)","(106.7, 10.7759)","('mai_chí_thọ', 'hẻm_144_pasteur', 'pasteur')",143,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2267998,100000366,"(106.73899999999999, 10.7821)","(106.70100000000001, 10.7751)","(106.698, 10.7797)","('mai_chí_thọ', 'hẻm_144_pasteur', 'lê_duẩn')",247,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2268056,100000366,"(106.73899999999999, 10.7821)","(106.7, 10.7755)","(106.7, 10.7759)","('mai_chí_thọ', 'lê_thánh_tôn', 'pasteur')",143,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2268067,100000366,"(106.73899999999999, 10.7821)","(106.7, 10.7755)","(106.698, 10.7797)","('mai_chí_thọ', 'lê_thánh_tôn', 'lê_duẩn')",247,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2268398,100000366,"(106.73899999999999, 10.7821)","(106.698, 10.7797)","(106.698, 10.7801)","('mai_chí_thọ', 'lê_duẩn', 'lê_duẩn')",2223,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2268416,100000366,"(106.73899999999999, 10.7821)","(106.698, 10.7797)","(106.70299999999999, 10.7854)","('mai_chí_thọ', 'lê_duẩn', 'đinh_tiên_hoàng')",988,FALSE,"('phường_bình_khánh_quận_2', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2319816,100000366,"(106.70200000000001, 10.7681)","(106.699, 10.7691)","(106.698, 10.7797)","('hầm_sông_sài_gòn', 'nguyễn_thái_bình', 'lê_duẩn')",114,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2320471,100000366,"(106.70200000000001, 10.7681)","(106.698, 10.7691)","(106.698, 10.7718)","('hầm_sông_sài_gòn', 'lê_thị_hồng_gấm', 'lê_lai')",130,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
2320494,100000366,"(106.70200000000001, 10.7681)","(106.698, 10.7691)","(106.70100000000001, 10.775)","('hầm_sông_sài_gòn', 'lê_thị_hồng_gấm', 'pasteur')",120,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
2320509,100000366,"(106.70200000000001, 10.7681)","(106.698, 10.7691)","(106.698, 10.7797)","('hầm_sông_sài_gòn', 'lê_thị_hồng_gấm', 'lê_duẩn')",190,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
2321352,100000366,"(106.70200000000001, 10.7681)","(106.698, 10.7718)","(106.70100000000001, 10.775)","('hầm_sông_sài_gòn', 'lê_lai', 'pasteur')",156,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2321367,100000366,"(106.70200000000001, 10.7681)","(106.698, 10.7718)","(106.698, 10.7797)","('hầm_sông_sài_gòn', 'lê_lai', 'lê_duẩn')",247,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2322234,100000366,"(106.70200000000001, 10.7681)","(106.699, 10.7719)","(106.698, 10.7797)","('hầm_sông_sài_gòn', 'lê_lợi', 'lê_duẩn')",114,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2322471,100000366,"(106.70200000000001, 10.7681)","(106.70100000000001, 10.775)","(106.698, 10.7797)","('hầm_sông_sài_gòn', 'pasteur', 'lê_duẩn')",228,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2322907,100000366,"(106.70200000000001, 10.7681)","(106.698, 10.7797)","(106.698, 10.7801)","('hầm_sông_sài_gòn', 'lê_duẩn', 'lê_duẩn')",171,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2323386,100000366,"(106.70200000000001, 10.7672)","(106.699, 10.7691)","(106.698, 10.7797)","('võ_văn_kiệt', 'nguyễn_thái_bình', 'lê_duẩn')",114,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2324064,100000366,"(106.70200000000001, 10.7672)","(106.698, 10.7691)","(106.70100000000001, 10.775)","('võ_văn_kiệt', 'lê_thị_hồng_gấm', 'pasteur')",120,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
2324079,100000366,"(106.70200000000001, 10.7672)","(106.698, 10.7691)","(106.698, 10.7797)","('võ_văn_kiệt', 'lê_thị_hồng_gấm', 'lê_duẩn')",190,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
2324922,100000366,"(106.70200000000001, 10.7672)","(106.698, 10.7718)","(106.70100000000001, 10.775)","('võ_văn_kiệt', 'lê_lai', 'pasteur')",156,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2324937,100000366,"(106.70200000000001, 10.7672)","(106.698, 10.7718)","(106.698, 10.7797)","('võ_văn_kiệt', 'lê_lai', 'lê_duẩn')",247,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2325804,100000366,"(106.70200000000001, 10.7672)","(106.699, 10.7719)","(106.698, 10.7797)","('võ_văn_kiệt', 'lê_lợi', 'lê_duẩn')",114,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2326041,100000366,"(106.70200000000001, 10.7672)","(106.70100000000001, 10.775)","(106.698, 10.7797)","('võ_văn_kiệt', 'pasteur', 'lê_duẩn')",228,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2326477,100000366,"(106.70200000000001, 10.7672)","(106.698, 10.7797)","(106.698, 10.7801)","('võ_văn_kiệt', 'lê_duẩn', 'lê_duẩn')",171,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2326821,100000366,"(106.70100000000001, 10.7674)","(106.699, 10.7691)","(106.698, 10.7691)","('phó_đức_chính', 'nguyễn_thái_bình', 'lê_thị_hồng_gấm')",120,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1')"
2326834,100000366,"(106.70100000000001, 10.7674)","(106.699, 10.7691)","(106.698, 10.7718)","('phó_đức_chính', 'nguyễn_thái_bình', 'lê_lai')",156,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1')"
2326857,100000366,"(106.70100000000001, 10.7674)","(106.699, 10.7691)","(106.70100000000001, 10.775)","('phó_đức_chính', 'nguyễn_thái_bình', 'pasteur')",144,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2326872,100000366,"(106.70100000000001, 10.7674)","(106.699, 10.7691)","(106.698, 10.7797)","('phó_đức_chính', 'nguyễn_thái_bình', 'lê_duẩn')",228,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2327527,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7691)","(106.698, 10.7718)","('phó_đức_chính', 'lê_thị_hồng_gấm', 'lê_lai')",260,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
2327544,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7691)","(106.699, 10.7719)","('phó_đức_chính', 'lê_thị_hồng_gấm', 'lê_lợi')",120,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
2327550,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7691)","(106.70100000000001, 10.775)","('phó_đức_chính', 'lê_thị_hồng_gấm', 'pasteur')",240,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
2327565,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7691)","(106.698, 10.7797)","('phó_đức_chính', 'lê_thị_hồng_gấm', 'lê_duẩn')",380,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
2328363,100000366,"(106.70100000000001, 10.7674)","(106.699, 10.7714)","(106.698, 10.7797)","('phó_đức_chính', 'công_trường_quách_thị_trang', 'lê_duẩn')",114,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2328386,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7718)","(106.698, 10.7718)","('phó_đức_chính', 'lê_lai', 'lê_lai')",156,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_thành_quận_1')"
2328402,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7718)","(106.699, 10.7719)","('phó_đức_chính', 'lê_lai', 'lê_lợi')",156,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_thành_quận_1')"
2328408,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7718)","(106.70100000000001, 10.775)","('phó_đức_chính', 'lê_lai', 'pasteur')",312,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2328423,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7718)","(106.698, 10.7797)","('phó_đức_chính', 'lê_lai', 'lê_duẩn')",494,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2328442,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7718)","(106.70299999999999, 10.7854)","('phó_đức_chính', 'lê_lai', 'đinh_tiên_hoàng')",104,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2329275,100000366,"(106.70100000000001, 10.7674)","(106.699, 10.7719)","(106.70100000000001, 10.775)","('phó_đức_chính', 'lê_lợi', 'pasteur')",144,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2329290,100000366,"(106.70100000000001, 10.7674)","(106.699, 10.7719)","(106.698, 10.7797)","('phó_đức_chính', 'lê_lợi', 'lê_duẩn')",228,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1', 'phường_bến_nghé_quận_1')"
2329516,100000366,"(106.70100000000001, 10.7674)","(106.70100000000001, 10.775)","(106.7, 10.7759)","('phó_đức_chính', 'pasteur', 'pasteur')",132,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2329527,100000366,"(106.70100000000001, 10.7674)","(106.70100000000001, 10.775)","(106.698, 10.7797)","('phó_đức_chính', 'pasteur', 'lê_duẩn')",456,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2329963,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7797)","(106.698, 10.7801)","('phó_đức_chính', 'lê_duẩn', 'lê_duẩn')",342,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2329981,100000366,"(106.70100000000001, 10.7674)","(106.698, 10.7797)","(106.70299999999999, 10.7854)","('phó_đức_chính', 'lê_duẩn', 'đinh_tiên_hoàng')",152,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1', 'phường_bến_nghé_quận_1')"
2333706,100000366,"(106.699, 10.7691)","(106.699, 10.7686)","(106.698, 10.7691)","('nguyễn_thái_bình', 'nguyễn_thái_bình', 'lê_thị_hồng_gấm')",150,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1')"
2333719,100000366,"(106.699, 10.7691)","(106.699, 10.7686)","(106.698, 10.7718)","('nguyễn_thái_bình', 'nguyễn_thái_bình', 'lê_lai')",195,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1')"
2333742,100000366,"(106.699, 10.7691)","(106.699, 10.7686)","(106.70100000000001, 10.775)","('nguyễn_thái_bình', 'nguyễn_thái_bình', 'pasteur')",180,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2333757,100000366,"(106.699, 10.7691)","(106.699, 10.7686)","(106.698, 10.7797)","('nguyễn_thái_bình', 'nguyễn_thái_bình', 'lê_duẩn')",285,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2334091,100000366,"(106.699, 10.7691)","(106.698, 10.7684)","(106.698, 10.7691)","('nguyễn_thái_bình', 'hẻm_55_lê_thị_hồng_gấm', 'lê_thị_hồng_gấm')",120,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1')"
2334104,100000366,"(106.699, 10.7691)","(106.698, 10.7684)","(106.698, 10.7718)","('nguyễn_thái_bình', 'hẻm_55_lê_thị_hồng_gấm', 'lê_lai')",156,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_thành_quận_1')"
2334127,100000366,"(106.699, 10.7691)","(106.698, 10.7684)","(106.70100000000001, 10.775)","('nguyễn_thái_bình', 'hẻm_55_lê_thị_hồng_gấm', 'pasteur')",144,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2334142,100000366,"(106.699, 10.7691)","(106.698, 10.7684)","(106.698, 10.7797)","('nguyễn_thái_bình', 'hẻm_55_lê_thị_hồng_gấm', 'lê_duẩn')",228,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_nguyễn_thái_bình_quận_1', 'phường_bến_nghé_quận_1')"
2334239,100000366,"(106.699, 10.7691)","(106.698, 10.7691)","(106.698, 10.7692)","('nguyễn_thái_bình', 'lê_thị_hồng_gấm', 'lê_thị_hồng_gấm')",270,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_cầu_ông_lãnh_quận_1')"
2334250,100000366,"(106.699, 10.7691)","(106.698, 10.7691)","(106.699, 10.7714)","('nguyễn_thái_bình', 'lê_thị_hồng_gấm', 'công_trường_quách_thị_trang')",180,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_nguyễn_thái_bình_quận_1')"
2334251,100000366,"(106.699, 10.7691)","(106.698, 10.7691)","(106.698, 10.7718)","('nguyễn_thái_bình', 'lê_thị_hồng_gấm', 'lê_lai')",780,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
2334257,100000366,"(106.699, 10.7691)","(106.698, 10.7691)","(106.695, 10.7708)","('nguyễn_thái_bình', 'lê_thị_hồng_gấm', 'empty')",120,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
2334268,100000366,"(106.699, 10.7691)","(106.698, 10.7691)","(106.699, 10.7719)","('nguyễn_thái_bình', 'lê_thị_hồng_gấm', 'lê_lợi')",360,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_thành_quận_1')"
2334274,100000366,"(106.699, 10.7691)","(106.698, 10.7691)","(106.70100000000001, 10.775)","('nguyễn_thái_bình', 'lê_thị_hồng_gấm', 'pasteur')",720,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
2334289,100000366,"(106.699, 10.7691)","(106.698, 10.7691)","(106.698, 10.7797)","('nguyễn_thái_bình', 'lê_thị_hồng_gấm', 'lê_duẩn')",1140,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_cầu_ông_lãnh_quận_1', 'phường_bến_nghé_quận_1')"
